"boot_iter","target_corr_kendall","dataset","inv_cdf_type","copula_type","tv_val_1","tv_val_2","ks_stat_1","ks_stat_2","cvm_stat_1","cvm_stat_2","smoothness_1","smoothness_2"
7,-0.4,"USArrests_df","akima","t",0.16,0.28,0.16,0.28,0.245066666666667,0.865866666666667,0.0123762023024586,0.428719131421202
8,-0.4,"USArrests_df","akima","t",0.3,0.12,0.3,0.12,1.04586666666667,0.122666666666667,0.0266498631473537,0.455374641554689
9,-0.4,"USArrests_df","akima","t",0.16,0.12,0.16,0.12,0.271466666666667,0.0986666666666667,0.0158332040672635,0.330154919462609
10,-0.4,"USArrests_df","akima","t",0.2,0.16,0.2,0.16,0.409066666666667,0.269866666666667,0.0179694294025868,0.451646070004025
1,-0.4,"iris_df","akima","t",0.14,0.153333333333333,0.14,0.153333333333333,0.8216,0.403555555555555,0.00528419699355738,0.00525100054146797
2,-0.4,"iris_df","akima","t",0.0933333333333333,0.186666666666667,0.0933333333333333,0.186666666666667,0.161511111111111,0.758311111111111,0.00493919561654639,0.0030287425929957
3,-0.4,"iris_df","akima","t",0.0666666666666667,0.213333333333333,0.0666666666666667,0.213333333333333,0.0824000000000001,0.819111111111111,0.00456231991166199,0.00433144383971423
4,-0.4,"iris_df","akima","t",0.126666666666667,0.113333333333333,0.126666666666667,0.113333333333333,0.571911111111111,0.205244444444444,0.00432768511178516,0.0049686165582626
5,-0.4,"iris_df","akima","t",0.166666666666667,0.146666666666667,0.166666666666667,0.146666666666667,0.954933333333333,0.323644444444444,0.00892041017742816,0.00291972746602719
6,-0.4,"iris_df","akima","t",0.08,0.213333333333333,0.08,0.213333333333333,0.138488888888889,0.992266666666667,0.00358766543359142,0.00561191687737687
7,-0.4,"iris_df","akima","t",0.0933333333333334,0.24,0.0933333333333333,0.24,0.115288888888889,1.39475555555556,0.00365768475381043,0.00241017061204398
8,-0.4,"iris_df","akima","t",0.133333333333333,0.173333333333333,0.133333333333333,0.173333333333333,0.4528,0.428977777777778,0.0042839926997814,0.00411285036896971
9,-0.4,"iris_df","akima","t",0.1,0.18,0.1,0.18,0.223288888888888,0.606311111111111,0.00509593868143567,0.00439606906901849
10,-0.4,"iris_df","akima","t",0.146666666666667,0.22,0.146666666666667,0.22,0.832266666666666,1.29475555555556,0.0072254942288463,0.00299831502027239
1,-0.4,"airquality_df","akima","t",0.0720720720720721,0.189189189189189,0.0720720720720721,0.189189189189189,0.115818521223927,0.592403214024835,0.374506010893894,0.0471854584052516
2,-0.4,"airquality_df","akima","t",0.135135135135135,0.153153153153153,0.135135135135135,0.153153153153153,0.408489570651733,0.675838000162324,0.583449074405075,0.0287731445231741
3,-0.4,"airquality_df","akima","t",0.153153153153153,0.0990990990990991,0.153153153153153,0.0990990990990991,0.602305007710413,0.205908611314017,0.156019131763223,0.040178638246716
4,-0.4,"airquality_df","akima","t",0.0900900900900901,0.108108108108108,0.0900900900900901,0.108108108108108,0.265157048940833,0.170359548737927,0.180689818818804,0.0404164234671663
5,-0.4,"airquality_df","akima","t",0.171171171171171,0.126126126126126,0.171171171171171,0.126126126126126,0.650515380245109,0.239834429023618,0.237253580408945,0.0583056132921707
6,-0.4,"airquality_df","akima","t",0.126126126126126,0.117117117117117,0.126126126126126,0.117117117117117,0.217271325379433,0.246165084002922,0.444813644007185,0.0466271485641316
7,-0.4,"airquality_df","akima","t",0.135135135135135,0.171171171171171,0.135135135135135,0.171171171171171,0.656196737277818,0.609609609609609,0.412939203902088,0.0419584053958493
8,-0.4,"airquality_df","akima","t",0.189189189189189,0.279279279279279,0.189189189189189,0.279279279279279,1.11525038552066,1.96696696696697,0.14782209667677,0.0259698740991055
9,-0.4,"airquality_df","akima","t",0.0990990990990991,0.135135135135135,0.0990990990990991,0.135135135135135,0.136109082055028,0.333495657819982,0.245197411071685,0.0224007063434676
10,-0.4,"airquality_df","akima","t",0.0990990990990991,0.162162162162162,0.0990990990990991,0.162162162162162,0.256066877688499,0.338203067932798,0.245211833051024,0.0410731991514981
1,-0.4,"faithful_df","akima","t",0.0661764705882353,0.0772058823529412,0.0661764705882353,0.0772058823529412,0.178290801614764,0.214190455594002,0.00617383608766009,0.0653174067731445
2,-0.4,"faithful_df","akima","t",0.0955882352941176,0.117647058823529,0.0955882352941177,0.117647058823529,0.425398284313726,0.622386822376009,0.00628527463756429,0.0694404394951808
3,-0.4,"faithful_df","akima","t",0.0845588235294118,0.0735294117647058,0.0845588235294118,0.0735294117647059,0.216001658016148,0.144121251441753,0.00904935233053756,0.0512115321832581
4,-0.4,"faithful_df","akima","t",0.099264705882353,0.0625,0.099264705882353,0.0625,0.746143310265282,0.191834270472895,0.00739395419610227,0.0708111264789643
5,-0.4,"faithful_df","akima","t",0.132352941176471,0.0514705882352941,0.132352941176471,0.0514705882352941,0.924776528258362,0.0851355247981544,0.00883491517244138,0.0714745994497495
6,-0.4,"faithful_df","akima","t",0.0588235294117647,0.0919117647058824,0.0588235294117647,0.0919117647058824,0.128658448673587,0.446078431372549,0.00488430777505739,0.0797551805533413
7,-0.4,"faithful_df","akima","t",0.0882352941176471,0.110294117647059,0.0882352941176471,0.110294117647059,0.555210135524798,0.720218786043829,0.00643935851874773,0.093518354826485
8,-0.4,"faithful_df","akima","t",0.0955882352941176,0.0551470588235294,0.0955882352941177,0.0551470588235294,0.454674884659747,0.0933805507497116,0.00748798288556295,0.0603671835440944
9,-0.4,"faithful_df","akima","t",0.0698529411764707,0.0808823529411765,0.0698529411764706,0.0808823529411765,0.201674235870819,0.462027825836217,0.00720477901082982,0.0728508756027675
10,-0.4,"faithful_df","akima","t",0.0845588235294118,0.0772058823529411,0.0845588235294118,0.0772058823529412,0.433616277393311,0.285097678777394,0.00712844057904198,0.0835522825380722
1,-0.4,"ChickWeight_df","akima","t",0.0622837370242214,0.103806228373702,0.0622837370242214,0.103806228373702,0.310648419758703,1.64970686015094,0.754223606544955,0.00447058351359974
2,-0.4,"ChickWeight_df","akima","t",0.0570934256055363,0.0951557093425606,0.0570934256055363,0.0951557093425605,0.334792048307213,1.11353032969752,0.981578999762624,0.0047108019122618
3,-0.4,"ChickWeight_df","akima","t",0.0536332179930796,0.117647058823529,0.0536332179930796,0.117647058823529,0.185362563506984,1.51333995841366,0.959944844059243,0.00641525906618742
4,-0.4,"ChickWeight_df","akima","t",0.0311418685121108,0.121107266435986,0.0311418685121107,0.121107266435986,0.0852380439250808,2.3297274537741,0.753386232438236,0.00463667327435793
5,-0.4,"ChickWeight_df","akima","t",0.0380622837370242,0.112456747404844,0.0380622837370242,0.112456747404844,0.119127724364731,1.28765420273544,0.798705800192049,0.00735600596464017
6,-0.4,"ChickWeight_df","akima","t",0.032871972318339,0.119377162629758,0.0328719723183391,0.119377162629758,0.104275172311953,2.3719324082167,0.728227561110999,0.00576962700700948
7,-0.4,"ChickWeight_df","akima","t",0.0605536332179931,0.115916955017301,0.060553633217993,0.115916955017301,0.248304817550877,1.80405127652526,0.715359952398627,0.00386490789780934
8,-0.4,"ChickWeight_df","akima","t",0.0519031141868512,0.117647058823529,0.0519031141868512,0.117647058823529,0.287013645270849,1.9333361270419,0.566507843037782,0.00577642590065905
