"","target_corr_kendall","dataset","inv_cdf_type","s1","s2"
"79",-0.9,"ChickWeight_df","quantile_1",1.60545548270459,0.201593249477825
"80",-0.9,"diamonds_df","quantile_1",0.0452401161691343,34.323456656216
"81",-0.9,"trees_df","quantile_4",0.0204190073116434,0.0330082220873365
"82",-0.9,"mtcars_df","quantile_4",0.0461277326158797,0.384471688320115
"83",-0.9,"swiss_df","quantile_4",0.104643616606336,0.133764087542562
"84",-0.9,"rock_df","quantile_4",20.6183588296922,8.89365772327583
"85",-0.9,"USArrests_df","quantile_4",0.0215358313070981,0.461957437541427
"86",-0.9,"iris_df","quantile_4",0.00774740531825074,0.00620603957538459
"87",-0.9,"airquality_df","quantile_4",0.254602312180049,0.0276849749973905
"88",-0.9,"faithful_df","quantile_4",0.00829575704753229,0.105355386922674
"89",-0.9,"ChickWeight_df","quantile_4",0.997772791980227,0.138882710318607
"90",-0.9,"diamonds_df","quantile_4",0.0509236620375135,32.4810745454873
"91",-0.9,"trees_df","quantile_7",0.0149301434229692,0.0348344612991857
"92",-0.9,"mtcars_df","quantile_7",0.029655744082242,0.45305134612071
"93",-0.9,"swiss_df","quantile_7",0.106083501786875,0.111720360425046
"94",-0.9,"rock_df","quantile_7",17.7039850105123,8.11969400536689
"95",-0.9,"USArrests_df","quantile_7",0.0202950461188725,0.485461650558443
"96",-0.9,"iris_df","quantile_7",0.00903059016010963,0.00543779649618495
"97",-0.9,"airquality_df","quantile_7",0.428333849425612,0.0424107450467754
"98",-0.9,"faithful_df","quantile_7",0.0117520753783595,0.106667515996373
"99",-0.9,"ChickWeight_df","quantile_7",1.04900613420987,0.137079609573885
"100",-0.9,"diamonds_df","quantile_7",0.0134567946638885,33.538676754147
"101",-0.9,"trees_df","quantile_8",0.0209364066090112,0.0342584756108717
"102",-0.9,"mtcars_df","quantile_8",0.0340317038312995,0.595644330564797
"103",-0.9,"swiss_df","quantile_8",0.110091280984595,0.098276124258003
"104",-0.9,"rock_df","quantile_8",17.0758630610485,9.42308820845912
"105",-0.9,"USArrests_df","quantile_8",0.0233735182875113,0.448660264502094
"106",-0.9,"iris_df","quantile_8",0.00741023110202866,0.00497545230762315
"107",-0.9,"airquality_df","quantile_8",0.513723762613026,0.0390594004866614
"108",-0.9,"faithful_df","quantile_8",0.0091188445310923,0.113541790976107
"109",-0.9,"ChickWeight_df","quantile_8",0.891763136222435,0.137914843519047
"110",-0.9,"diamonds_df","quantile_8",0.0378826600704787,35.4190333047827
"111",-0.9,"trees_df","linear",0.014621527888472,0.0201000262743026
"112",-0.9,"mtcars_df","linear",0.0285230834306831,0.204316318413719
"113",-0.9,"swiss_df","linear",0.0552218342526178,0.0863312781933808
"114",-0.9,"rock_df","linear",14.0815149111936,3.92727327344228
"115",-0.9,"USArrests_df","linear",0.0207534858115445,0.452685503479375
"116",-0.9,"iris_df","linear",0.00289137242991384,0.00191710850080287
"117",-0.9,"airquality_df","linear",0.394925300772743,0.0238406188826081
"118",-0.9,"faithful_df","linear",0.00618091841585267,0.0723787934063558
"119",-0.9,"ChickWeight_df","linear",0.70384045826107,0.00738124330564175
"120",-0.9,"diamonds_df","linear",0.0172148238805258,33.9776158778743
"121",-0.9,"trees_df","poly",0.0310857844345176,0.262211966342404
"122",-0.9,"mtcars_df","poly",0.271907623709206,0.999024824641474
"123",-0.9,"swiss_df","poly",0.101148965677945,0.0962437290175447
"124",-0.9,"rock_df","poly",8.09236737910503,9.29138752318941
"125",-0.9,"USArrests_df","poly",0.0142877558035912,0.250784255781117
"126",-0.9,"iris_df","poly",0.00362541017222843,0.00339507535436221
"127",-0.9,"airquality_df","poly",0.280668856513206,0.029345253630036
"128",-0.9,"faithful_df","poly",0.00352468016436055,0.0333057618249464
"129",-0.9,"ChickWeight_df","poly",0.484115635579289,0.045341410882739
"130",-0.9,"diamonds_df","poly",0.00395429066959144,28.3311156394053
"131",-0.9,"trees_df","akima",0.0312703903471541,0.0312124014664773
"132",-0.9,"mtcars_df","akima",0.0114181641517263,0.534707560932599
"133",-0.9,"swiss_df","akima",0.0838668310778153,0.0806729053785028
"134",-0.9,"rock_df","akima",47.5872780191594,5.41290033821574
"135",-0.9,"USArrests_df","akima",0.0125635146376405,0.421386084887429
"136",-0.9,"iris_df","akima",0.0042419082648976,0.0039339510672796
"137",-0.9,"airquality_df","akima",0.19234504443584,0.0414354688128131
"138",-0.9,"faithful_df","akima",0.00715885943151866,0.0882930519308866
"139",-0.9,"ChickWeight_df","akima",1.39068281048644,0.00425411605486786
"140",-0.9,"diamonds_df","akima",0.0450514566569776,32.6036877897532
"141",-0.8,"trees_df","quantile_1",0.0984642383216996,0.19116369316803
"142",-0.8,"mtcars_df","quantile_1",0.230089847954486,3.42029587532667
"143",-0.8,"swiss_df","quantile_1",0.512588955026895,0.710605255798928
"144",-0.8,"rock_df","quantile_1",98.7363755249904,44.2748286668384
"145",-0.8,"USArrests_df","quantile_1",0.0965154239005252,2.30226337527098
"146",-0.8,"iris_df","quantile_1",0.0206853279551533,0.0171972860781013
"147",-0.8,"airquality_df","quantile_1",1.33440787311329,0.193069035336878
"148",-0.8,"faithful_df","quantile_1",0.0172897544504155,0.238138650012672
"149",-0.8,"ChickWeight_df","quantile_1",1.11359679114305,0.201593249477825
"150",-0.8,"diamonds_df","quantile_1",0.0456940989201782,34.3823504399172
"151",-0.8,"trees_df","quantile_4",0.0207566626131904,0.0339108838684371
"152",-0.8,"mtcars_df","quantile_4",0.0273933083599937,0.585586770332844
"153",-0.8,"swiss_df","quantile_4",0.0557781739478337,0.117789289168143
"154",-0.8,"rock_df","quantile_4",17.794634818096,9.11457238783708
"155",-0.8,"USArrests_df","quantile_4",0.0246501925148545,0.392545784103832
"156",-0.8,"iris_df","quantile_4",0.00692664665906569,0.00716392285387798
"157",-0.8,"airquality_df","quantile_4",0.467103973429618,0.0396066018659554
"158",-0.8,"faithful_df","quantile_4",0.00832011597769694,0.115875638273183
"159",-0.8,"ChickWeight_df","quantile_4",0.824238224738429,0.134803274693911
"160",-0.8,"diamonds_df","quantile_4",0.0391248928334921,33.0053450625118
"161",-0.8,"trees_df","quantile_7",0.0200860219225262,0.031483135123941
"162",-0.8,"mtcars_df","quantile_7",0.0306508329209198,0.696174275713249
"163",-0.8,"swiss_df","quantile_7",0.0996136535084785,0.150057238741604
"164",-0.8,"rock_df","quantile_7",16.2577798597308,6.6613657703722
"165",-0.8,"USArrests_df","quantile_7",0.0201999155191565,0.60832391568618
"166",-0.8,"iris_df","quantile_7",0.0071472833525162,0.00635226126804115
"167",-0.8,"airquality_df","quantile_7",0.413607091686281,0.0401175801496791
"168",-0.8,"faithful_df","quantile_7",0.00802323028526944,0.116110694563699
"169",-0.8,"ChickWeight_df","quantile_7",0.995403548687422,0.137665261326111
"170",-0.8,"diamonds_df","quantile_7",0.0193896171332997,33.5306845996832
"171",-0.8,"trees_df","quantile_8",0.0206939606788948,0.0300026986531943
"172",-0.8,"mtcars_df","quantile_8",0.0306622936993891,0.492776953328628
"173",-0.8,"swiss_df","quantile_8",0.107571064267352,0.111838641350251
"174",-0.8,"rock_df","quantile_8",17.1572895014717,6.96169509787873
"175",-0.8,"USArrests_df","quantile_8",0.0178012685305739,0.482811944274992
"176",-0.8,"iris_df","quantile_8",0.00718407460865592,0.00702483530381808
"177",-0.8,"airquality_df","quantile_8",0.578150458763463,0.0466939495747365
"178",-0.8,"faithful_df","quantile_8",0.00811934638770441,0.118326058096254
"179",-0.8,"ChickWeight_df","quantile_8",0.722188671603564,0.134747300665838
"180",-0.8,"diamonds_df","quantile_8",0.0185670501989874,33.713508424451
"181",-0.8,"trees_df","linear",0.0113811840922201,0.0273218460607123
"182",-0.8,"mtcars_df","linear",0.0296636522013731,0.187477609029772
"183",-0.8,"swiss_df","linear",0.0821333352155999,0.146315160165791
"184",-0.8,"rock_df","linear",15.6514854239739,4.46753654142378
"185",-0.8,"USArrests_df","linear",0.0175485223680174,0.426699902993992
"186",-0.8,"iris_df","linear",0.00399154380021363,0.00321631490879331
"187",-0.8,"airquality_df","linear",0.61809750576564,0.0156432493899055
"188",-0.8,"faithful_df","linear",0.00619650112246339,0.0656201316956776
"189",-0.8,"ChickWeight_df","linear",0.776390335308946,0.00732035384096013
"190",-0.8,"diamonds_df","linear",0.0184382973363175,33.9705419825839
"191",-0.8,"trees_df","poly",0.0230502624127437,0.364212011739118
"192",-0.8,"mtcars_df","poly",0.0607451095210358,0.495146342400655
"193",-0.8,"swiss_df","poly",0.0748926789429763,0.163084080700416
"194",-0.8,"rock_df","poly",11.8744012223653,22.2584260622623
"195",-0.8,"USArrests_df","poly",0.0461689250456102,0.965599746994946
"196",-0.8,"iris_df","poly",0.00453945703332158,0.00204294642899154
"197",-0.8,"airquality_df","poly",0.0937293919504139,0.0187323970500624
"198",-0.8,"faithful_df","poly",0.00294783477775601,0.0291330194036096
"199",-0.8,"ChickWeight_df","poly",0.307095110097732,0.120442945623582
"200",-0.8,"diamonds_df","poly",0.00375700464242574,26.9306163933291
"201",-0.8,"trees_df","akima",0.0167164837198859,0.0214868465957031
"202",-0.8,"mtcars_df","akima",0.0605337017712954,0.484104794734043
"203",-0.8,"swiss_df","akima",0.157146101182799,0.178643953508936
"204",-0.8,"rock_df","akima",17.6203728622454,7.35907434928951
"205",-0.8,"USArrests_df","akima",0.0191676410288123,0.356323500599744
"206",-0.8,"iris_df","akima",0.00509710606682551,0.00425630212272562
"207",-0.8,"airquality_df","akima",0.371847604055728,0.0394473311771628
"208",-0.8,"faithful_df","akima",0.00682584877559645,0.0653545309531916
"209",-0.8,"ChickWeight_df","akima",0.977016564469929,0.00449937433597033
"210",-0.8,"diamonds_df","akima",0.0517453101525611,35.1195924784526
"211",-0.7,"trees_df","quantile_1",0.101963763337195,0.20881264558793
"212",-0.7,"mtcars_df","quantile_1",0.245311133668653,3.13759778661511
"213",-0.7,"swiss_df","quantile_1",0.560185733978961,0.714822124775728
"214",-0.7,"rock_df","quantile_1",95.7314675674632,44.2820103861565
"215",-0.7,"USArrests_df","quantile_1",0.118457708155304,2.42717484967549
"216",-0.7,"iris_df","quantile_1",0.0201951160544307,0.0171704362786224
"217",-0.7,"airquality_df","quantile_1",0.820592939019809,0.130672306187308
"218",-0.7,"faithful_df","quantile_1",0.0166848586074695,0.233463931284507
"219",-0.7,"ChickWeight_df","quantile_1",1.68463893728905,0.201593249477825
"220",-0.7,"diamonds_df","quantile_1",0.0517777620998718,35.8273098235875
"221",-0.7,"trees_df","quantile_4",0.022987581310141,0.0348252657559108
"222",-0.7,"mtcars_df","quantile_4",0.0368998513662514,0.497219744433082
"223",-0.7,"swiss_df","quantile_4",0.107040274646502,0.118626028450653
"224",-0.7,"rock_df","quantile_4",18.4747883696355,7.62698639413945
"225",-0.7,"USArrests_df","quantile_4",0.0190681625239886,0.404609713009668
"226",-0.7,"iris_df","quantile_4",0.00835749855093628,0.00574148008943958
"227",-0.7,"airquality_df","quantile_4",0.414028884150489,0.0451252122629443
"228",-0.7,"faithful_df","quantile_4",0.0086967836323107,0.11246829441539
"229",-0.7,"ChickWeight_df","quantile_4",0.812650833274174,0.134455616826433
"230",-0.7,"diamonds_df","quantile_4",0.0235143795208941,33.1237950036091
"231",-0.7,"trees_df","quantile_7",0.0147024585963024,0.0260574474705382
"232",-0.7,"mtcars_df","quantile_7",0.0383400376512057,0.353781233375758
"233",-0.7,"swiss_df","quantile_7",0.0845398765212568,0.103760229236888
"234",-0.7,"rock_df","quantile_7",16.0666683232447,10.2238059763052
"235",-0.7,"USArrests_df","quantile_7",0.0222765125597506,0.454485246168519
"236",-0.7,"iris_df","quantile_7",0.00668578758360401,0.00656263800734964
"237",-0.7,"airquality_df","quantile_7",0.207123189547465,0.0554157647202045
"238",-0.7,"faithful_df","quantile_7",0.00827554802948094,0.111046963397662
"239",-0.7,"ChickWeight_df","quantile_7",0.846713319013589,0.134198258859341
"240",-0.7,"diamonds_df","quantile_7",0.045240264462093,34.7479691407674
"241",-0.7,"trees_df","quantile_8",0.0185959488422308,0.0291147537054443
"242",-0.7,"mtcars_df","quantile_8",0.0443165251544269,0.556880167153894
"243",-0.7,"swiss_df","quantile_8",0.10684979043487,0.140805949664886
"244",-0.7,"rock_df","quantile_8",18.5127349769458,7.3881197046935
"245",-0.7,"USArrests_df","quantile_8",0.0214331550564045,0.444336814733421
"246",-0.7,"iris_df","quantile_8",0.00659182763672681,0.00633380868584547
"247",-0.7,"airquality_df","quantile_8",0.323262127548508,0.0380951266241533
"248",-0.7,"faithful_df","quantile_8",0.00756085082631363,0.120904627195667
"249",-0.7,"ChickWeight_df","quantile_8",0.700310531719104,0.136036678373954
"250",-0.7,"diamonds_df","quantile_8",0.0380467676601512,32.7845595916608
"251",-0.7,"trees_df","linear",0.0165223845088858,0.0212677329582407
"252",-0.7,"mtcars_df","linear",0.027752259625967,0.435976083588616
"253",-0.7,"swiss_df","linear",0.0876172280812214,0.114103242755001
"254",-0.7,"rock_df","linear",15.0131410010621,6.71948375261579
"255",-0.7,"USArrests_df","linear",0.0156924494892497,0.277101944713231
"256",-0.7,"iris_df","linear",0.00420431796718706,0.00281819909274442
"257",-0.7,"airquality_df","linear",0.241099191626535,0.0227111189643434
"258",-0.7,"faithful_df","linear",0.00724929363301817,0.0406555687609465
"259",-0.7,"ChickWeight_df","linear",0.74374167819495,0.00708326259961381
"260",-0.7,"diamonds_df","linear",0.0474226287657536,32.4844300011212
"261",-0.7,"trees_df","poly",0.0344509216689706,0.0330647747691042
"262",-0.7,"mtcars_df","poly",0.118882359751761,0.473962884694491
"263",-0.7,"swiss_df","poly",0.0572539935467782,0.0560038644579588
"264",-0.7,"rock_df","poly",12.8107965576912,4.7629452008853
"265",-0.7,"USArrests_df","poly",0.042444399679119,0.595062617462193
"266",-0.7,"iris_df","poly",0.00338049356597085,0.00289263662253217
"267",-0.7,"airquality_df","poly",0.281814350172106,0.0221498810398184
"268",-0.7,"faithful_df","poly",0.00300336998062409,0.0319485901204474
"269",-0.7,"ChickWeight_df","poly",0.426224082330152,0.169649491412289
"270",-0.7,"diamonds_df","poly",0.00407687578351898,26.442718106201
"271",-0.7,"trees_df","akima",0.0208028894444046,0.0350278263194924
"272",-0.7,"mtcars_df","akima",0.0469061229186259,0.443768102607339
"273",-0.7,"swiss_df","akima",0.0468866626881554,0.100608703351718
"274",-0.7,"rock_df","akima",24.4417234732303,6.69175671158244
"275",-0.7,"USArrests_df","akima",0.0168818709787809,0.377787135698173
"276",-0.7,"iris_df","akima",0.00523188743269781,0.00421762081006696
"277",-0.7,"airquality_df","akima",0.531291601731804,0.0209651616658553
"278",-0.7,"faithful_df","akima",0.0080354014940095,0.0471257672669789
"279",-0.7,"ChickWeight_df","akima",0.669622419445015,0.00408846341184264
"280",-0.7,"diamonds_df","akima",0.0131247978492444,33.8554632508951
"281",-0.6,"trees_df","quantile_1",0.0968223370184144,0.263922005838553
"282",-0.6,"mtcars_df","quantile_1",0.226848225543116,3.04876800841498
"283",-0.6,"swiss_df","quantile_1",0.477486569744124,0.639270869349384
"284",-0.6,"rock_df","quantile_1",94.2432608575655,46.4977646227292
"285",-0.6,"USArrests_df","quantile_1",0.114850099062532,2.51006307672021
"286",-0.6,"iris_df","quantile_1",0.0202298522553424,0.0165766040502243
"287",-0.6,"airquality_df","quantile_1",0.864593007236557,0.11974593349081
"288",-0.6,"faithful_df","quantile_1",0.0207794236631918,0.245578512496082
"289",-0.6,"ChickWeight_df","quantile_1",1.40794066855983,0.201593249477825
"290",-0.6,"diamonds_df","quantile_1",0.0452556175143815,34.1585340836126
"291",-0.6,"trees_df","quantile_4",0.0115731309515255,0.0282115150331516
"292",-0.6,"mtcars_df","quantile_4",0.0298251092649134,0.33761226649472
"293",-0.6,"swiss_df","quantile_4",0.110252610575329,0.112592352277277
"294",-0.6,"rock_df","quantile_4",19.3269009402276,7.52823914729039
"295",-0.6,"USArrests_df","quantile_4",0.0181496587864485,0.431942824822676
"296",-0.6,"iris_df","quantile_4",0.00811257583068588,0.00473902110540368
"297",-0.6,"airquality_df","quantile_4",0.419910253761921,0.036149380625446
"298",-0.6,"faithful_df","quantile_4",0.00928347745276843,0.10987012078217
"299",-0.6,"ChickWeight_df","quantile_4",0.918212868347127,0.136678515865056
"300",-0.6,"diamonds_df","quantile_4",0.0448914374759745,33.2918560935086
"301",-0.6,"trees_df","quantile_7",0.0142178768369681,0.0364947504522499
"302",-0.6,"mtcars_df","quantile_7",0.0435766901088369,0.292410341615174
"303",-0.6,"swiss_df","quantile_7",0.090528875660298,0.114111008005467
"304",-0.6,"rock_df","quantile_7",18.3251469849122,8.94170164172656
"305",-0.6,"USArrests_df","quantile_7",0.0240724889163098,0.374306300481971
"306",-0.6,"iris_df","quantile_7",0.00729584755361594,0.00666329016589851
"307",-0.6,"airquality_df","quantile_7",0.55040110775384,0.0420078521086985
"308",-0.6,"faithful_df","quantile_7",0.007205323288875,0.114324182704493
"309",-0.6,"ChickWeight_df","quantile_7",0.967161381267251,0.137914257078634
"310",-0.6,"diamonds_df","quantile_7",0.0518055487144345,33.3370566006543
"311",-0.6,"trees_df","quantile_8",0.0203326435233788,0.0326265840833541
"312",-0.6,"mtcars_df","quantile_8",0.0405846852475122,0.589241206335033
"313",-0.6,"swiss_df","quantile_8",0.0588561849466924,0.111910035878326
"314",-0.6,"rock_df","quantile_8",19.2153162292933,6.45932121321309
"315",-0.6,"USArrests_df","quantile_8",0.0303811299091151,0.517234931896798
"316",-0.6,"iris_df","quantile_8",0.00721743928348002,0.00526009829053119
"317",-0.6,"airquality_df","quantile_8",0.245265606579604,0.0546500895982369
"318",-0.6,"faithful_df","quantile_8",0.00885082630182358,0.103702991183317
"319",-0.6,"ChickWeight_df","quantile_8",0.961588621422305,0.14111610879826
"320",-0.6,"diamonds_df","quantile_8",0.0185598713440774,31.8765890619546
"321",-0.6,"trees_df","linear",0.0138058786991369,0.0163568792577408
"322",-0.6,"mtcars_df","linear",0.0202175028844569,0.510061451143562
"323",-0.6,"swiss_df","linear",0.0629043497362528,0.126619900642838
"324",-0.6,"rock_df","linear",15.3097939719744,6.73061013804204
"325",-0.6,"USArrests_df","linear",0.019205832205712,0.344990288201664
"326",-0.6,"iris_df","linear",0.00459766306262943,0.00251502112314401
"327",-0.6,"airquality_df","linear",0.184132415478091,0.0311628571086546
"328",-0.6,"faithful_df","linear",0.00618380579533662,0.0739197379309277
"329",-0.6,"ChickWeight_df","linear",0.578998050880285,0.00778583380295034
"330",-0.6,"diamonds_df","linear",0.0452420607856824,33.6705605302034
"331",-0.6,"trees_df","poly",0.0179144249841803,0.374080116967889
"332",-0.6,"mtcars_df","poly",0.216306436320112,2.76357793048862
"333",-0.6,"swiss_df","poly",1.23484529367122,0.114851928160017
"334",-0.6,"rock_df","poly",16.6303328067466,5.9437122203001
"335",-0.6,"USArrests_df","poly",0.0228764593841869,0.219371839218421
"336",-0.6,"iris_df","poly",0.00436075764903027,0.00231448340249516
"337",-0.6,"airquality_df","poly",0.159240504475625,0.0139186915045159
"338",-0.6,"faithful_df","poly",0.00330871842787276,0.0349745601951609
"339",-0.6,"ChickWeight_df","poly",0.381428480079491,0.354168693951934
"340",-0.6,"diamonds_df","poly",0.00447989352830748,24.4166031448583
"341",-0.6,"trees_df","akima",0.0238018748643983,0.0189358497247412
"342",-0.6,"mtcars_df","akima",0.056875352475699,0.625163520680938
"343",-0.6,"swiss_df","akima",0.0555434492807986,0.140221564895574
"344",-0.6,"rock_df","akima",61.3300619761464,5.99430219631779
"345",-0.6,"USArrests_df","akima",0.0178333523954189,0.337221587050186
"346",-0.6,"iris_df","akima",0.00445768692131827,0.00392696453525393
"347",-0.6,"airquality_df","akima",0.342582787782328,0.0412917255811164
"348",-0.6,"faithful_df","akima",0.00831953555637457,0.0619220882055513
"349",-0.6,"ChickWeight_df","akima",1.17959143867726,0.00398786705575002
"350",-0.6,"diamonds_df","akima",0.0240309796250011,33.6375834900276
"351",-0.5,"trees_df","quantile_1",0.0908187626366112,0.235657574476694
"352",-0.5,"mtcars_df","quantile_1",0.214404140510703,3.05933815239379
"353",-0.5,"swiss_df","quantile_1",0.456299079697416,0.628145230147943
"354",-0.5,"rock_df","quantile_1",98.4205635157298,36.5047429863589
"355",-0.5,"USArrests_df","quantile_1",0.106575759254141,2.453709851372
"356",-0.5,"iris_df","quantile_1",0.0211641884506013,0.0147115211213324
"357",-0.5,"airquality_df","quantile_1",1.42588547290684,0.147528405271068
"358",-0.5,"faithful_df","quantile_1",0.0167370845051701,0.257933044232432
"359",-0.5,"ChickWeight_df","quantile_1",1.17575782138617,0.201593249477826
"360",-0.5,"diamonds_df","quantile_1",0.0395436743251439,34.0710934451306
"361",-0.5,"trees_df","quantile_4",0.0192070857955112,0.0290729551713692
"362",-0.5,"mtcars_df","quantile_4",0.0321512632483176,0.554173951158793
"363",-0.5,"swiss_df","quantile_4",0.088978882075743,0.10860750927038
"364",-0.5,"rock_df","quantile_4",16.777602480247,6.16836715447587
"365",-0.5,"USArrests_df","quantile_4",0.0245323823373791,0.468127332592715
"366",-0.5,"iris_df","quantile_4",0.0071503506573296,0.00546044106681192
"367",-0.5,"airquality_df","quantile_4",0.277613135533888,0.0409791962462164
"368",-0.5,"faithful_df","quantile_4",0.00741108905821262,0.123250577671841
"369",-0.5,"ChickWeight_df","quantile_4",0.861858049028847,0.135178963149221
"370",-0.5,"diamonds_df","quantile_4",0.0507868400823005,34.6286405797589
"371",-0.5,"trees_df","quantile_7",0.0202388105029486,0.0274782905588395
"372",-0.5,"mtcars_df","quantile_7",0.0350516165485814,0.54219793164794
"373",-0.5,"swiss_df","quantile_7",0.0915535165468835,0.114488833515541
"374",-0.5,"rock_df","quantile_7",17.6853808867805,6.41685365016351
"375",-0.5,"USArrests_df","quantile_7",0.023763655502979,0.456354664089639
"376",-0.5,"iris_df","quantile_7",0.0085262644458797,0.0058616896792026
"377",-0.5,"airquality_df","quantile_7",0.25181991609291,0.0386943345055607
"378",-0.5,"faithful_df","quantile_7",0.00898806786503845,0.114049551468976
"379",-0.5,"ChickWeight_df","quantile_7",0.91315369302639,0.135897454608323
"380",-0.5,"diamonds_df","quantile_7",0.0136145278090622,32.8172863835945
"381",-0.5,"trees_df","quantile_8",0.0213847325437799,0.029567752226181
"382",-0.5,"mtcars_df","quantile_8",0.0390101908998765,0.508595637168865
"383",-0.5,"swiss_df","quantile_8",0.0867846494158892,0.12248176653536
"384",-0.5,"rock_df","quantile_8",14.4462673788158,6.35257373255457
"385",-0.5,"USArrests_df","quantile_8",0.0226440666510445,0.460724512111153
"386",-0.5,"iris_df","quantile_8",0.00848265063611365,0.00611642434103265
"387",-0.5,"airquality_df","quantile_8",0.221106526456054,0.0361623985849511
"388",-0.5,"faithful_df","quantile_8",0.00776619546828766,0.111251983951952
"389",-0.5,"ChickWeight_df","quantile_8",0.954592572400636,0.136975871373344
"390",-0.5,"diamonds_df","quantile_8",0.0451674703942634,32.9022825579455
"391",-0.5,"trees_df","linear",0.013746579388006,0.0179370242603546
"392",-0.5,"mtcars_df","linear",0.0187669644172962,0.510292397462798
"393",-0.5,"swiss_df","linear",0.0743940808130477,0.131433443242107
"394",-0.5,"rock_df","linear",17.7356805655514,5.20505934047254
"395",-0.5,"USArrests_df","linear",0.0166965573174263,0.321022151859658
"396",-0.5,"iris_df","linear",0.00542844027550338,0.00213630913827268
"397",-0.5,"airquality_df","linear",0.267997105770204,0.0321178828348143
"398",-0.5,"faithful_df","linear",0.00613318452065486,0.058055221161535
"399",-0.5,"ChickWeight_df","linear",0.88243045475153,0.00760711339845853
"400",-0.5,"diamonds_df","linear",0.0134443232828601,32.8402155307044
"401",-0.5,"trees_df","poly",0.0758155111032629,0.0669166763211741
"402",-0.5,"mtcars_df","poly",0.0747769264701725,2.5583445591824
"403",-0.5,"swiss_df","poly",0.137551065375927,0.2907391957193
"404",-0.5,"rock_df","poly",14.9560916823956,4.72239496353803
"405",-0.5,"USArrests_df","poly",0.0217782928295651,0.422782420571078
"406",-0.5,"iris_df","poly",0.00361253342484816,0.0023470438268844
"407",-0.5,"airquality_df","poly",0.20381560039519,0.0364673757856798
"408",-0.5,"faithful_df","poly",0.00329718071858548,0.0361823778724121
"409",-0.5,"ChickWeight_df","poly",0.465486007161237,0.974522714183028
"410",-0.5,"diamonds_df","poly",0.00410019037517922,26.6355698777595
"411",-0.5,"trees_df","akima",0.0195140192784472,0.0269724410822549
"412",-0.5,"mtcars_df","akima",0.0259392387881079,0.186626312244483
"413",-0.5,"swiss_df","akima",0.160242126147374,0.245813485159526
"414",-0.5,"rock_df","akima",10.9274103695114,4.73706498473722
"415",-0.5,"USArrests_df","akima",0.0156060125535071,0.448665077119824
"416",-0.5,"iris_df","akima",0.00286679141113593,0.00468349559807727
"417",-0.5,"airquality_df","akima",0.546919647242857,0.0876226773437083
"418",-0.5,"faithful_df","akima",0.00896886577736526,0.0572006290147929
"419",-0.5,"ChickWeight_df","akima",0.712891876991791,0.00397384127443314
"420",-0.5,"diamonds_df","akima",0.017125628681305,31.5403113016842
"421",-0.4,"trees_df","quantile_1",0.132252930141141,0.211300388705496
"422",-0.4,"mtcars_df","quantile_1",0.246208111290686,3.02534325325183
"423",-0.4,"swiss_df","quantile_1",0.426258449070144,0.62966792209304
"424",-0.4,"rock_df","quantile_1",94.2704644816188,40.5630538528042
"425",-0.4,"USArrests_df","quantile_1",0.11207496272681,2.40144316066468
"426",-0.4,"iris_df","quantile_1",0.0201951160544307,0.0159895743574186
"427",-0.4,"airquality_df","quantile_1",1.43149412430961,0.149149563477981
"428",-0.4,"faithful_df","quantile_1",0.018806251298799,0.248235249260549
"429",-0.4,"ChickWeight_df","quantile_1",1.00612864982081,0.201593249477825
"430",-0.4,"diamonds_df","quantile_1",0.045202447913465,33.1757893006507
"431",-0.4,"trees_df","quantile_4",0.0192145295892719,0.0271457526061183
"432",-0.4,"mtcars_df","quantile_4",0.0360625068134442,0.487604553389792
"433",-0.4,"swiss_df","quantile_4",0.0957994806490262,0.131277785680729
"434",-0.4,"rock_df","quantile_4",17.4040944949178,7.26990032252783
"435",-0.4,"USArrests_df","quantile_4",0.0197456408520653,0.427548717691991
"436",-0.4,"iris_df","quantile_4",0.00751305409339135,0.00615847853556843
"437",-0.4,"airquality_df","quantile_4",0.433734944122855,0.0435887156088942
"438",-0.4,"faithful_df","quantile_4",0.00764675860026472,0.119239629717515
"439",-0.4,"ChickWeight_df","quantile_4",1.00583512800099,0.13525429926564
"440",-0.4,"diamonds_df","quantile_4",0.0451641558536259,33.4023774868861
"441",-0.4,"trees_df","quantile_7",0.0199232245287248,0.0285684888480261
"442",-0.4,"mtcars_df","quantile_7",0.0327697564932288,0.328057092488016
"443",-0.4,"swiss_df","quantile_7",0.0820400114245604,0.103471016595263
"444",-0.4,"rock_df","quantile_7",18.4586753944922,7.36090278499408
"445",-0.4,"USArrests_df","quantile_7",0.0201782066872815,0.467867174217402
"446",-0.4,"iris_df","quantile_7",0.00705113362863061,0.00548166804493797
"447",-0.4,"airquality_df","quantile_7",0.412430853209203,0.0364416891692809
"448",-0.4,"faithful_df","quantile_7",0.00961964226229358,0.112719613831061
"449",-0.4,"ChickWeight_df","quantile_7",0.654511750432666,0.13691820435301
"450",-0.4,"diamonds_df","quantile_7",0.0222895576490992,35.0098982150856
"451",-0.4,"trees_df","quantile_8",0.0206529622512139,0.0270821609431079
"452",-0.4,"mtcars_df","quantile_8",0.0343487192892234,0.312060547516007
"453",-0.4,"swiss_df","quantile_8",0.0916724942885244,0.121920275989293
"454",-0.4,"rock_df","quantile_8",17.8457248170537,7.7741674857873
"455",-0.4,"USArrests_df","quantile_8",0.0192882770954634,0.362352579679385
